"","subjectid","activity","feature","mean_measure"
"349","10","SITTING","FFTBodyAccelerometerMagnitudestd",-0.941511952777778
"350","10","SITTING","FFTBodyAccelerometermean",-0.966679332962963
"351","10","SITTING","FFTBodyAccelerometermeanFreq",0.0596539736458179
"352","10","SITTING","FFTBodyAccelerometerstd",-0.953733844462963
"353","10","SITTING","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.985900801111111
"354","10","SITTING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.324762092796296
"355","10","SITTING","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.983266741481482
"356","10","SITTING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.992191529259259
"357","10","SITTING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.344008502777778
"358","10","SITTING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.991409100925926
"359","10","SITTING","FFTBodyBodyGyroscopeMagnitudemean",-0.974459732592593
"360","10","SITTING","FFTBodyBodyGyroscopeMagnitudemeanFreq",0.00581337385185185
"361","10","SITTING","FFTBodyBodyGyroscopeMagnitudestd",-0.962459956111111
"362","10","SITTING","FFTBodyGyroscopemean",-0.979350682839506
"363","10","SITTING","FFTBodyGyroscopemeanFreq",0.0657955510555556
"364","10","SITTING","FFTBodyGyroscopestd",-0.978570189074074
"365","10","SITTING","tBodyAccelerometerJerkMagnitudemean",-0.988054237592593
"366","10","SITTING","tBodyAccelerometerJerkMagnitudestd",-0.985209856296296
"367","10","SITTING","tBodyAccelerometerJerkmean",0.027173446942963
"368","10","SITTING","tBodyAccelerometerJerkstd",-0.985986335864197
"369","10","SITTING","tBodyAccelerometerMagnitudemean",-0.96075719962963
"370","10","SITTING","tBodyAccelerometerMagnitudestd",-0.939669591481481
"371","10","SITTING","tBodyAccelerometermean",0.0504387119443827
"372","10","SITTING","tBodyAccelerometerstd",-0.956236112518518
"373","10","SITTING","tBodyGyroscopeJerkMagnitudemean",-0.993707487592593
"374","10","SITTING","tBodyGyroscopeJerkMagnitudestd",-0.991696196481481
"375","10","SITTING","tBodyGyroscopeJerkmean",-0.0610727827479012
"376","10","SITTING","tBodyGyroscopeJerkstd",-0.991723655061728
"377","10","SITTING","tBodyGyroscopeMagnitudemean",-0.944202043703704
"378","10","SITTING","tBodyGyroscopeMagnitudestd",-0.963064577592593
"379","10","SITTING","tBodyGyroscopemean",-0.0122155635432099
"380","10","SITTING","tBodyGyroscopestd",-0.977897454691358
"381","10","SITTING","tGravityAccelerometerMagnitudemean",-0.96075719962963
"382","10","SITTING","tGravityAccelerometerMagnitudestd",-0.939669591481481
"383","10","SITTING","tGravityAccelerometermean",0.317720332006173
"384","10","SITTING","tGravityAccelerometerstd",-0.958572293703704
"385","10","STANDING","angletBodyAccelerometerJerkMeangravityMean",0.0303705889893182
"386","10","STANDING","angletBodyAccelerometerMeangravity",-0.0137904686068182
"387","10","STANDING","angletBodyGyroscopeJerkMeangravityMean",0.114195806227273
"388","10","STANDING","angletBodyGyroscopeMeangravityMean",0.03361076375
"389","10","STANDING","angleXgravityMean",-0.817648123636364
"390","10","STANDING","angleYgravityMean",0.112597078427273
"391","10","STANDING","angleZgravityMean",-0.00256864090227273
"392","10","STANDING","FFTBodyAccelerometerJerkmean",-0.959331479621212
"393","10","STANDING","FFTBodyAccelerometerJerkmeanFreq",0.0239449615871212
"394","10","STANDING","FFTBodyAccelerometerJerkstd",-0.964296086212121
"395","10","STANDING","FFTBodyAccelerometerMagnitudemean",-0.9401101675
"396","10","STANDING","FFTBodyAccelerometerMagnitudemeanFreq",0.0902454673818182
"397","10","STANDING","FFTBodyAccelerometerMagnitudestd",-0.945048242954545
"398","10","STANDING","FFTBodyAccelerometermean",-0.94958364780303
"399","10","STANDING","FFTBodyAccelerometermeanFreq",0.0747033503946212
"400","10","STANDING","FFTBodyAccelerometerstd",-0.94763613530303
"401","10","STANDING","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.951633690454545
"402","10","STANDING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.197319524797727
"403","10","STANDING","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.952105964545455
"404","10","STANDING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.965614081363636
"405","10","STANDING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.0133897488363636
"406","10","STANDING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.965055815454545
"407","10","STANDING","FFTBodyBodyGyroscopeMagnitudemean",-0.937786743409091
"408","10","STANDING","FFTBodyBodyGyroscopeMagnitudemeanFreq",-0.226492596295455
"409","10","STANDING","FFTBodyBodyGyroscopeMagnitudestd",-0.922961550454545
"410","10","STANDING","FFTBodyGyroscopemean",-0.945081814924242
"411","10","STANDING","FFTBodyGyroscopemeanFreq",-0.181585632851515
"412","10","STANDING","FFTBodyGyroscopestd",-0.949858352651515
"413","10","STANDING","tBodyAccelerometerJerkMagnitudemean",-0.965163818409091
"414","10","STANDING","tBodyAccelerometerJerkMagnitudestd",-0.952058214545455
"415","10","STANDING","tBodyAccelerometerJerkmean",0.0293402639218182
"416","10","STANDING","tBodyAccelerometerJerkstd",-0.960690251287879
"417","10","STANDING","tBodyAccelerometerMagnitudemean",-0.951988907954545
"418","10","STANDING","tBodyAccelerometerMagnitudestd",-0.937264537954545
"419","10","STANDING","tBodyAccelerometermean",0.0510481188030303
"420","10","STANDING","tBodyAccelerometerstd",-0.946412255227273
"421","10","STANDING","tBodyGyroscopeJerkMagnitudemean",-0.971637661590909
"422","10","STANDING","tBodyGyroscopeJerkMagnitudestd",-0.964409410454545
"423","10","STANDING","tBodyGyroscopeJerkmean",-0.0667764626530303
"424","10","STANDING","tBodyGyroscopeJerkstd",-0.965287865227273
"425","10","STANDING","tBodyGyroscopeMagnitudemean",-0.929787259772727
"426","10","STANDING","tBodyGyroscopeMagnitudestd",-0.920486810227273
"427","10","STANDING","tBodyGyroscopemean",-0.00420530683833333
"428","10","STANDING","tBodyGyroscopestd",-0.94747910719697
"429","10","STANDING","tGravityAccelerometerMagnitudemean",-0.951988907954545
"430","10","STANDING","tGravityAccelerometerMagnitudestd",-0.937264537954545
"431","10","STANDING","tGravityAccelerometermean",0.315182341150758
"432","10","STANDING","tGravityAccelerometerstd",-0.975416622272727
"433","10","WALKING","angletBodyAccelerometerJerkMeangravityMean",-0.0428316086415094
"434","10","WALKING","angletBodyAccelerometerMeangravity",-0.0198411322830189
"435","10","WALKING","angletBodyGyroscopeJerkMeangravityMean",0.0990779386943396
"436","10","WALKING","angletBodyGyroscopeMeangravityMean",-0.125263284139623
"437","10","WALKING","angleXgravityMean",-0.858275735471698
"438","10","WALKING","angleYgravityMean",0.141082256018868
"439","10","WALKING","angleZgravityMean",-0.0165720954830189
"440","10","WALKING","FFTBodyAccelerometerJerkmean",-0.180352138167736
"441","10","WALKING","FFTBodyAccelerometerJerkmeanFreq",-0.117592411849748
"442","10","WALKING","FFTBodyAccelerometerJerkstd",-0.196392569891006
"443","10","WALKING","FFTBodyAccelerometerMagnitudemean",-0.0930237422792453
"444","10","WALKING","FFTBodyAccelerometerMagnitudemeanFreq",0.179599864783019
"445","10","WALKING","FFTBodyAccelerometerMagnitudestd",-0.370471943962264
"446","10","WALKING","FFTBodyAccelerometermean",-0.157660510915723
"447","10","WALKING","FFTBodyAccelerometermeanFreq",0.0798131817704403
"448","10","WALKING","FFTBodyAccelerometerstd",-0.257148806401258
"449","10","WALKING","FFTBodyBodyAccelerometerJerkMagnitudemean",0.0205189516981132
"450","10","WALKING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",-0.0712853941698113
"451","10","WALKING","FFTBodyBodyAccelerometerJerkMagnitudestd",0.0502087634986792
"452","10","WALKING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.515065335849057
"453","10","WALKING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",-0.000234019224528302
"454","10","WALKING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.517675799056604
"455","10","WALKING","FFTBodyBodyGyroscopeMagnitudemean",-0.412616909622642
"456","10","WALKING","FFTBodyBodyGyroscopeMagnitudemeanFreq",0.129100106828302
"457","10","WALKING","FFTBodyBodyGyroscopeMagnitudestd",-0.499759796981132
"458","10","WALKING","FFTBodyGyroscopemean",-0.243884281721384
"459","10","WALKING","FFTBodyGyroscopemeanFreq",-0.11509248131195
"460","10","WALKING","FFTBodyGyroscopestd",-0.31199287354717
"461","10","WALKING","tBodyAccelerometerJerkMagnitudemean",-0.132624992298283
"462","10","WALKING","tBodyAccelerometerJerkMagnitudestd",0.037608338009434
"463","10","WALKING","tBodyAccelerometerJerkmean",0.0245271831050314
"464","10","WALKING","tBodyAccelerometerJerkstd",-0.16292717065283
"465","10","WALKING","tBodyAccelerometerMagnitudemean",-0.127400912069811
"466","10","WALKING","tBodyAccelerometerMagnitudestd",-0.185602396067925
"467","10","WALKING","tBodyAccelerometermean",0.050831404427044
"468","10","WALKING","tBodyAccelerometerstd",-0.199032657213836
"469","10","WALKING","tBodyGyroscopeJerkMagnitudemean",-0.440363636603774
"470","10","WALKING","tBodyGyroscopeJerkMagnitudestd",-0.501027916603774
"471","10","WALKING","tBodyGyroscopeJerkmean",-0.0785854514836478
"472","10","WALKING","tBodyGyroscopeJerkstd",-0.401608847924528
"473","10","WALKING","tBodyGyroscopeMagnitudemean",-0.156458730358491
"474","10","WALKING","tBodyGyroscopeMagnitudestd",-0.402025135660377
"475","10","WALKING","tBodyGyroscopemean",0.00913499745381761
"476","10","WALKING","tBodyGyroscopestd",-0.279861220855346
"477","10","WALKING","tGravityAccelerometerMagnitudemean",-0.127400912069811
"478","10","WALKING","tGravityAccelerometerMagnitudestd",-0.185602396067925
"479","10","WALKING","tGravityAccelerometermean",0.31139735754717
"480","10","WALKING","tGravityAccelerometerstd",-0.967804202075472
"481","10","WALKING_DOWNSTAIRS","angletBodyAccelerometerJerkMeangravityMean",-0.03416183895
"482","10","WALKING_DOWNSTAIRS","angletBodyAccelerometerMeangravity",-0.0333449637368421
"483","10","WALKING_DOWNSTAIRS","angletBodyGyroscopeJerkMeangravityMean",-0.0701917751421053
"484","10","WALKING_DOWNSTAIRS","angletBodyGyroscopeMeangravityMean",0.277642295578947
"485","10","WALKING_DOWNSTAIRS","angleXgravityMean",-0.877914983947368
"486","10","WALKING_DOWNSTAIRS","angleYgravityMean",0.128310641026316
"487","10","WALKING_DOWNSTAIRS","angleZgravityMean",-0.00811530789386842
"488","10","WALKING_DOWNSTAIRS","FFTBodyAccelerometerJerkmean",-0.0595880666666667
"489","10","WALKING_DOWNSTAIRS","FFTBodyAccelerometerJerkmeanFreq",-0.171853546332456
"490","10","WALKING_DOWNSTAIRS","FFTBodyAccelerometerJerkstd",-0.130863684558772
"491","10","WALKING_DOWNSTAIRS","FFTBodyAccelerometerMagnitudemean",0.220115703368421
"492","10","WALKING_DOWNSTAIRS","FFTBodyAccelerometerMagnitudemeanFreq",0.164428829157895
"493","10","WALKING_DOWNSTAIRS","FFTBodyAccelerometerMagnitudestd",-0.0616742840815789
"494","10","WALKING_DOWNSTAIRS","FFTBodyAccelerometermean",0.022327839672807
"495","10","WALKING_DOWNSTAIRS","FFTBodyAccelerometermeanFreq",0.000702505561403512
"496","10","WALKING_DOWNSTAIRS","FFTBodyAccelerometerstd",-0.00235406628596491
"497","10","WALKING_DOWNSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemean",0.156978047052632
"498","10","WALKING_DOWNSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.125205953456842
"499","10","WALKING_DOWNSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudestd",0.0380266696789474
"500","10","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.484196484736842
"501","10","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.178773116957895
"502","10","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.544988519210526
"503","10","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeMagnitudemean",-0.312347510289474
"504","10","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeMagnitudemeanFreq",0.0774362595943947
"505","10","WALKING_DOWNSTAIRS","FFTBodyBodyGyroscopeMagnitudestd",-0.387780104447368
"506","10","WALKING_DOWNSTAIRS","FFTBodyGyroscopemean",-0.149236436329035
"507","10","WALKING_DOWNSTAIRS","FFTBodyGyroscopemeanFreq",-0.0758893703096491
"508","10","WALKING_DOWNSTAIRS","FFTBodyGyroscopestd",-0.277714333510526
"509","10","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkMagnitudemean",0.0507010228431579
"510","10","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkMagnitudestd",0.110877231263158
"511","10","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkmean",0.0372981649526316
"512","10","WALKING_DOWNSTAIRS","tBodyAccelerometerJerkstd",-0.0666443222490351
"513","10","WALKING_DOWNSTAIRS","tBodyAccelerometerMagnitudemean",0.250843769394737
"514","10","WALKING_DOWNSTAIRS","tBodyAccelerometerMagnitudestd",0.156998205421053
"515","10","WALKING_DOWNSTAIRS","tBodyAccelerometermean",0.0531826399991228
"516","10","WALKING_DOWNSTAIRS","tBodyAccelerometerstd",0.0387517130767544
"517","10","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkMagnitudemean",-0.401854311315789
"518","10","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkMagnitudestd",-0.494105756315789
"519","10","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkmean",-0.0617851723587719
"520","10","WALKING_DOWNSTAIRS","tBodyGyroscopeJerkstd",-0.371924835482456
"521","10","WALKING_DOWNSTAIRS","tBodyGyroscopeMagnitudemean",-0.0238468037578947
"522","10","WALKING_DOWNSTAIRS","tBodyGyroscopeMagnitudestd",-0.280382850552632
"523","10","WALKING_DOWNSTAIRS","tBodyGyroscopemean",-0.053046254854386
"524","10","WALKING_DOWNSTAIRS","tBodyGyroscopestd",-0.217151695329825
"525","10","WALKING_DOWNSTAIRS","tGravityAccelerometerMagnitudemean",0.250843769394737
"526","10","WALKING_DOWNSTAIRS","tGravityAccelerometerMagnitudestd",0.156998205421053
"527","10","WALKING_DOWNSTAIRS","tGravityAccelerometermean",0.305687628361404
"528","10","WALKING_DOWNSTAIRS","tGravityAccelerometerstd",-0.926118887192982
"529","10","WALKING_UPSTAIRS","angletBodyAccelerometerJerkMeangravityMean",-0.00753000246808511
"530","10","WALKING_UPSTAIRS","angletBodyAccelerometerMeangravity",0.110293662446809
"531","10","WALKING_UPSTAIRS","angletBodyGyroscopeJerkMeangravityMean",0.153637457706383
"532","10","WALKING_UPSTAIRS","angletBodyGyroscopeMeangravityMean",-0.263603869021277
"533","10","WALKING_UPSTAIRS","angleXgravityMean",-0.792289522978723
"534","10","WALKING_UPSTAIRS","angleYgravityMean",0.121840871425532
"535","10","WALKING_UPSTAIRS","angleZgravityMean",0.00579155151340426
"536","10","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkmean",-0.320439276203546
"537","10","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkmeanFreq",-0.309925217425532
"538","10","WALKING_UPSTAIRS","FFTBodyAccelerometerJerkstd",-0.371096195091773
"539","10","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudemean",-0.166866721574468
"540","10","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudemeanFreq",0.0879049622851064
"541","10","WALKING_UPSTAIRS","FFTBodyAccelerometerMagnitudestd",-0.361437534680851
"542","10","WALKING_UPSTAIRS","FFTBodyAccelerometermean",-0.159895340307801
"543","10","WALKING_UPSTAIRS","FFTBodyAccelerometermeanFreq",-0.197968423160284
"544","10","WALKING_UPSTAIRS","FFTBodyAccelerometerstd",-0.0859401808256738
"545","10","WALKING_UPSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.153553147382979
"546","10","WALKING_UPSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.178734933145745
"547","10","WALKING_UPSTAIRS","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.334365043829787
"548","10","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.600582998297872
"549","10","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.158591030929787
"550","10","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.67129056212766
"551","10","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeMagnitudemean",-0.265371689148936
"552","10","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeMagnitudemeanFreq",-0.194447276040426
"553","10","WALKING_UPSTAIRS","FFTBodyBodyGyroscopeMagnitudestd",-0.166969377765957
"554","10","WALKING_UPSTAIRS","FFTBodyGyroscopemean",-0.239049023431915
"555","10","WALKING_UPSTAIRS","FFTBodyGyroscopemeanFreq",-0.264224155558582
"556","10","WALKING_UPSTAIRS","FFTBodyGyroscopestd",-0.191129305843972
"557","10","WALKING_UPSTAIRS","tBodyAccelerometerJerkMagnitudemean",-0.262038042446809
"558","10","WALKING_UPSTAIRS","tBodyAccelerometerJerkMagnitudestd",-0.226010197889362
"559","10","WALKING_UPSTAIRS","tBodyAccelerometerJerkmean",0.0133922584617021
"560","10","WALKING_UPSTAIRS","tBodyAccelerometerJerkstd",-0.324181246382979
"561","10","WALKING_UPSTAIRS","tBodyAccelerometerMagnitudemean",-0.0266623294757447
"562","10","WALKING_UPSTAIRS","tBodyAccelerometerMagnitudestd",-0.211537480214383
"563","10","WALKING_UPSTAIRS","tBodyAccelerometermean",0.0448519801787234
"564","10","WALKING_UPSTAIRS","tBodyAccelerometerstd",-0.0803397647652482
"565","10","WALKING_UPSTAIRS","tBodyGyroscopeJerkMagnitudemean",-0.523462968510638
"566","10","WALKING_UPSTAIRS","tBodyGyroscopeJerkMagnitudestd",-0.618272355319149
"567","10","WALKING_UPSTAIRS","tBodyGyroscopeJerkmean",-0.0769831884095745
"568","10","WALKING_UPSTAIRS","tBodyGyroscopeJerkstd",-0.504721733617021
"569","10","WALKING_UPSTAIRS","tBodyGyroscopeMagnitudemean",0.0438573846851064
"570","10","WALKING_UPSTAIRS","tBodyGyroscopeMagnitudestd",-0.113062673542979
"571","10","WALKING_UPSTAIRS","tBodyGyroscopemean",0.021950371164539
"572","10","WALKING_UPSTAIRS","tBodyGyroscopestd",-0.195957191183688
"573","10","WALKING_UPSTAIRS","tGravityAccelerometerMagnitudemean",-0.0266623294757447
"574","10","WALKING_UPSTAIRS","tGravityAccelerometerMagnitudestd",-0.211537480214383
"575","10","WALKING_UPSTAIRS","tGravityAccelerometermean",0.299348923258702
"576","10","WALKING_UPSTAIRS","tGravityAccelerometerstd",-0.920333776028369
"577","11","LAYING","angletBodyAccelerometerJerkMeangravityMean",0.00143538724210526
"578","11","LAYING","angletBodyAccelerometerMeangravity",0.00275033849298246
"579","11","LAYING","angletBodyGyroscopeJerkMeangravityMean",0.0529916131647368
"580","11","LAYING","angletBodyGyroscopeMeangravityMean",-0.0220259476017544
"581","11","LAYING","angleXgravityMean",0.345277759649123
"582","11","LAYING","angleYgravityMean",-0.813130779824561
"583","11","LAYING","angleZgravityMean",-0.0593468643842105
"584","11","LAYING","FFTBodyAccelerometerJerkmean",-0.979444071754386
"585","11","LAYING","FFTBodyAccelerometerJerkmeanFreq",0.0705238308360234
"586","11","LAYING","FFTBodyAccelerometerJerkstd",-0.981304114561404
"587","11","LAYING","FFTBodyAccelerometerMagnitudemean",-0.973994004561404
"588","11","LAYING","FFTBodyAccelerometerMagnitudemeanFreq",0.336010660578947
"589","11","LAYING","FFTBodyAccelerometerMagnitudestd",-0.976037695614035
"590","11","LAYING","FFTBodyAccelerometermean",-0.976260704619883
"591","11","LAYING","FFTBodyAccelerometermeanFreq",0.13807011219883
"592","11","LAYING","FFTBodyAccelerometerstd",-0.97685985877193
"593","11","LAYING","FFTBodyBodyAccelerometerJerkMagnitudemean",-0.976940774561403
"594","11","LAYING","FFTBodyBodyAccelerometerJerkMagnitudemeanFreq",0.29574789545614
"595","11","LAYING","FFTBodyBodyAccelerometerJerkMagnitudestd",-0.975126531403509
"596","11","LAYING","FFTBodyBodyGyroscopeJerkMagnitudemean",-0.985978837192982
"597","11","LAYING","FFTBodyBodyGyroscopeJerkMagnitudemeanFreq",0.256034976912281
"598","11","LAYING","FFTBodyBodyGyroscopeJerkMagnitudestd",-0.983569468245614
"599","11","LAYING","FFTBodyBodyGyroscopeMagnitudemean",-0.967093356491228
"600","11","LAYING","FFTBodyBodyGyroscopeMagnitudemeanFreq",0.0406004062738596
"601","11","LAYING","FFTBodyBodyGyroscopeMagnitudestd",-0.954849053508772
"602","11","LAYING","FFTBodyGyroscopemean",-0.97342072128655
"603","11","LAYING","FFTBodyGyroscopemeanFreq",0.0691358570111111
"604","11","LAYING","FFTBodyGyroscopestd",-0.976089706725146
"605","11","LAYING","tBodyAccelerometerJerkMagnitudemean",-0.983330628421053
